hs_code,hs6,hs4,hs2,product_name
8486902020,848690,8486,84,"제8486.20.2290호, 제8486.20.5190호, 제8486.20.5990호, 제8486.20.8190호, 제8486.20.8490호, 제8486.20.9390호, 제8486.20.9900호의 것"
8486902030,848690,8486,84,정전식 척(chuck)
8486902040,848690,8486,84,도포ㆍ현상ㆍ증착ㆍ식각용 기기의 것
8486902090,848690,8486,84,기타
8486903010,848690,8486,84,"제8486.30.1000호, 제8486.30.2000호의 것"
8486903020,848690,8486,84,"제8486.30.3010호, 제8486.30.3020호, 제8486.30.3030호, 제8486.30.3043호, 제8486.30.3049호, 제8486.30.4010호, 제8486.30.4090호, 제8486.30.6020호, 제8486.30.7000호, 제8486.30.8000호, 제8486.30.9020호, 제8486.30.9090호의 것 "
8486903030,848690,8486,84,"제8486.30.5019호, 제8486.30.5020호, 제8486.30.5051호, 제8486.30.5052호, 제8486.30.5059호, 제8486.30.6010호, 제8486.30.6030호, 제8486.30.6090호의 것"
8486903040,848690,8486,84,"제8486.30.3042호, 제8486.30.5011호, 제8486.30.5041호, 제8486.30.5042호, 제8486.30.5049호의 것"
8486903050,848690,8486,84,유기발광다이오드(오엘이디) 디스플레이 제조용기기의 것
8486903060,848690,8486,84,액정 디스플레이 제조용 기기의 것
8486903090,848690,8486,84,기타
8486904000,848690,8486,84,이 류의 주 제11호다목에서 특정한 기계와 기기의 것
8486904010,848690,8486,84,"제8486.40.1010호, 제8486.40.1020호, 제8486.40.1030호, 제8486.40.2010호, 제8486.40.2031호, 제8486.40.2070호, 제8486.40.2080호, 제8486.40.2091호, 제8486.40.2094호, 제8486.40.2095호, 제8486.40.3010호, 제8486.40.3020호,제8486.40.3090호의 것"
8486904020,848690,8486,84,"제8486.40.1040호, 제8486.40.1090호, 제8486.40.2020호, 제8486.40.2039호, 제8486.40.2040호, 제8486.40.2050호,  제8486.40.2092호, 제8486.40.2093호, 제8486.40.2099호의 것 "
8487100000,848710,8487,84,선박이나 보트의 추진기와 그 블레이드(blade)
8487901000,848790,8487,84,제87류 차량용
8487909010,848790,8487,84,오일 실링
8487909090,848790,8487,84,기타
8501101000,850110,8501,85,직류 전동기
8501102000,850110,8501,85,교류 전동기
8501103000,850110,8501,85,교류ㆍ직류 겸용 전동기
8501201000,850120,8501,85,출력이 37.5와트 초과 100와트 이하인 것
8501202000,850120,8501,85,출력이 100와트 초과 750와트 이하인 것
8501203000,850120,8501,85,출력이 750와트를 초과하는 것
8501311010,850131,8501,85,출력이 100와트 이하인 것
8501311090,850131,8501,85,기타
8501312000,850131,8501,85,직류 발전기
8501321000,850132,8501,85,직류 전동기
8501322000,850132,8501,85,직류 발전기
8501331000,850133,8501,85,직류 전동기
8501332000,850133,8501,85,직류 발전기
8501332010,850133,8501,85,연료전지스택
8501332090,850133,8501,85,기타
8501341000,850134,8501,85,직류 전동기
8501342000,850134,8501,85,직류 발전기
8501401000,850140,8501,85,출력이 100와트 이하인 것
8501402000,850140,8501,85,출력이 100와트 초과 750와트 이하인 것
8501403000,850140,8501,85,출력이 750와트 초과 75킬로와트 이하인 것
8501404000,850140,8501,85,출력이 75킬로와트를 초과하는 것
8501510000,850151,8501,85,출력이 750와트 이하인 것
8501520000,850152,8501,85,출력이 750와트 초과 75킬로와트 이하인 것
8501521000,850152,8501,85,"전기차(하이브리드형을 포함한다)용의 구동 모터
"
8501529000,850152,8501,85,기타
8501531000,850153,8501,85,출력이 375킬로와트 이하인 것
8501531010,850153,8501,85,"전기차(하이브리드형을 포함한다)용의 구동 모터
"
8501531090,850153,8501,85,기타
8501532000,850153,8501,85,"출력이 375킬로와트 초과 1,500킬로와트 이하인 것"
8501534000,850153,8501,85,"출력이 1,500킬로와트를 초과하는 것"
8501611000,850161,8501,85,출력이 750볼트암페어 이하인 것
8501612000,850161,8501,85,출력이 750볼트암페어 초과 75킬로볼트암페어 이하인 것
8501620000,850162,8501,85,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것
8501621000,850162,8501,85,연료전지시스템
8501629000,850162,8501,85,기타
8501631000,850163,8501,85,400킬로와트에 상응하는 출력 이상인 것
8501639000,850163,8501,85,기타
8501640000,850164,8501,85,출력이 750킬로볼트암페어를 초과하는 것
8501710000,850171,8501,85,출력이 50와트 이하인 것
8501721000,850172,8501,85,출력이 50와트 초과 750와트 이하인 것
8501722000,850172,8501,85,출력이 750와트 초과 75킬로와트 이하인 것
8501723000,850172,8501,85,출력이 75킬로와트 초과 375킬로와트 이하인 것
8501724000,850172,8501,85,출력이 375킬로와트를 초과하는 것
8501801000,850180,8501,85,출력이 750볼트암페어 이하인 것
8501802000,850180,8501,85,출력이 750볼트암페어 초과 75킬로볼트암페어 이하인 것
8501803000,850180,8501,85,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것
8501804090,850180,8501,85,기타
8501805000,850180,8501,85,출력이 750킬로볼트암페어를 초과하는 것
8502111000,850211,8502,85,출력이 750볼트암페어 이하인 것
8502112000,850211,8502,85,출력이 750볼트암페어 초과 75킬로볼트암페어 이하인 것
8502120000,850212,8502,85,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것
8502131010,850213,8502,85,400킬로와트에 상응하는 출력 이상인 것
8502131090,850213,8502,85,기타
8502132000,850213,8502,85,"출력이 750킬로볼트암페어 초과 3,500킬로볼트암페어 이하인 것"
8502134000,850213,8502,85,"출력이 3,500킬로볼트암페어를 초과하는 것"
8502201000,850220,8502,85,출력이 75킬로볼트암페어 이하인 것
8502202000,850220,8502,85,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것
8502203010,850220,8502,85,400킬로와트에 상응하는 출력 이상인 것
8502203090,850220,8502,85,기타
8502204000,850220,8502,85,출력이 750킬로볼트암페어를 초과하는 것
8502311000,850231,8502,85,출력이 75킬로볼트암페어 이하인 것
8502312000,850231,8502,85,출력이 75킬로볼트암페어 초과 750킬로볼트암페어 이하인 것
8502314000,850231,8502,85,출력이 750킬로볼트암페어를 초과하는 것
8502391000,850239,8502,85,출력이 75킬로볼트암페어 이하인 것
8502392000,850239,8502,85,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것
8502393000,850239,8502,85,출력이 375킬로볼트암페어 초과 750킬로볼트암페어 이하인 것
8502394000,850239,8502,85,출력이 750킬로볼트암페어를 초과하는 것
8502400000,850240,8502,85,회전변환기
8503001000,850300,8503,85,전동기의 것
8503002010,850300,8503,85,풍력발전기용
8503002090,850300,8503,85,기타
8503003000,850300,8503,85,회전변환기의 것
8504101010,850410,8504,85,전류가 1암페어 이하인 것
8504101020,850410,8504,85,전류가 1암페어 초과 20암페어 이하인 것
8504102000,850410,8504,85,전류가 20암페어 초과 60암페어 이하인 것
8504103000,850410,8504,85,전류가 60암페어를 초과하는 것
8504211000,850421,8504,85,계기용 변압기
8504219010,850421,8504,85,용량이 100킬로볼트암페어 이하인 것
8504219020,850421,8504,85,용량이 100킬로볼트암페어 초과 650킬로볼트암페어 이하인 것
8504221000,850422,8504,85,계기용 변압기
8504229010,850422,8504,85,"용량이 650킬로볼트암페어 초과 1,000킬로볼트암페어 이하인 것"
8504229020,850422,8504,85,"용량이 1,000킬로볼트암페어 초과 5,000킬로볼트암페어 이하인 것"
8504229030,850422,8504,85,"용량이 5,000킬로볼트암페어 초과 10,000킬로볼트암페어 이하인 것"
8504230000,850423,8504,85,"용량이 10,000킬로볼트암페어를 초과하는 것"
8504311000,850431,8504,85,계기용 변압기
8504312000,850431,8504,85,전압 조정기
8504319010,850431,8504,85,용량이 100볼트암페어 이하인 것
8504319020,850431,8504,85,용량이 100볼트암페어 초과 500볼트암페어 이하인 것
8504319040,850431,8504,85,용량이 500볼트암페어 초과 1킬로볼트암페어 이하인 것
8504321000,850432,8504,85,계기용 변압기
8504322000,850432,8504,85,전압 조정기
8504329010,850432,8504,85,용량이 1킬로볼트암페어 초과 5킬로볼트암페어 이하인 것
8504329020,850432,8504,85,용량이 5킬로볼트암페어 초과 16킬로볼트암페어 이하인 것
8504331000,850433,8504,85,계기용 변압기
8504332000,850433,8504,85,전압 조정기
8504339010,850433,8504,85,용량이 16킬로볼트암페어 초과 30킬로볼트암페어 이하인 것
8504339020,850433,8504,85,용량이 30킬로볼트암페어 초과 100킬로볼트암페어 이하인 것
8504339040,850433,8504,85,용량이 100킬로볼트암페어 초과 500킬로볼트암페어 이하인 것
8504341000,850434,8504,85,계기용 변압기
8504342000,850434,8504,85,전압 조정기
8504349010,850434,8504,85,"용량이 500킬로볼트암페어 초과 2,000킬로볼트암페어 이하인 것"
8504349030,850434,8504,85,"용량이 2,000킬로볼트암페어를 초과하는 것"
8504401010,850440,8504,85,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것"
8504401090,850440,8504,85,기타
8504402011,850440,8504,85,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것"
8504402019,850440,8504,85,기타
8504402020,850440,8504,85,전기차(하이브리드형을 포함한다) 구동 모터용의 것
8504402091,850440,8504,85,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것"
8504402099,850440,8504,85,기타
8504403010,850440,8504,85,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것"
8504403090,850440,8504,85,기타
8504404010,850440,8504,85,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것"
8504404090,850440,8504,85,기타
8504405010,850440,8504,85,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것"
8504405090,850440,8504,85,기타
8504409011,850440,8504,85,자동자료처리기계의 것
8504409019,850440,8504,85,기타
8504409091,850440,8504,85,전기통신용 기기의 것
8504409099,850440,8504,85,기타
8504501010,850450,8504,85,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것"
8504501090,850450,8504,85,기타
8504502010,850450,8504,85,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것"
8504502090,850450,8504,85,기타
8504509010,850450,8504,85,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것"
8504509090,850450,8504,85,기타
8504901000,850490,8504,85,"인쇄회로조립품(소호 제8504.40호ㆍ제8504.50호의 자동자료처리기계, 그 단위기기와 전기통신용 기기의 것으로서 제8534호의 인쇄회로로 구성된 것으로 한정한다)"
8504909000,850490,8504,85,기타
8505111000,850511,8505,85,알니코(alnico)의 것
8505119000,850511,8505,85,기타
8505191000,850519,8505,85,산화철의 것
8505199000,850519,8505,85,기타
8505200000,850520,8505,85,전자석 커플링(coupling)ㆍ클러치ㆍ브레이크
8505901010,850590,8505,85,자기공명 촬영기기에 전용 또는 주로 사용되는 종류의 것(제9018호의 전자석은 제외한다)
8505901090,850590,8505,85,기타
8505902000,850590,8505,85,전자석이나 영구자석식의 척(chuck)ㆍ클램프ㆍ바이스와 그 밖에 이와 유사한 가공물 홀더
8505903000,850590,8505,85,전자석 리프팅 헤드(lifting head)
8505909000,850590,8505,85,부분품
8506101000,850610,8506,85,망간건전지
8506102000,850610,8506,85,알칼리망간건전지
8506109000,850610,8506,85,기타
8506300000,850630,8506,85,산화수은으로 만든 것
8506400000,850640,8506,85,산화은으로 만든 것
8506500000,850650,8506,85,리튬으로 만든 것
8506600000,850660,8506,85,에어징크로 만든 것
8506801000,850680,8506,85,산화아연으로 만든 것
8506809000,850680,8506,85,기타
8506900000,850690,8506,85,부분품
8507100000,850710,8507,85,피스톤식 엔진 시동용 연산(鉛酸)축전지
8507200000,850720,8507,85,그 밖의 연산(鉛酸)축전지
8507300000,850730,8507,85,니켈-카드뮴 축전지
8507400000,850740,8507,85,니켈-철 축전지
8507500000,850750,8507,85,니켈-수소합금 축전지
8507601000,850760,8507,85,리튬폴리머 축전지
8507602000,850760,8507,85,전기차(하이브리드형을 포함한다)용
8507603000,850760,8507,85,에너지 저장장치용
8507609000,850760,8507,85,기타
8507800000,850780,8507,85,그 밖의 축전지
8507901000,850790,8507,85,격리판
8507909000,850790,8507,85,기타
8508111000,850811,8508,85,로봇형
8508119000,850811,8508,85,기타
8508192000,850819,8508,85,로봇형
8508199000,850819,8508,85,기타
8508600000,850860,8508,85,그 밖의 진공청소기
8508701000,850870,8508,85,제8508.11-9000호의 것
8508702000,850870,8508,85,"제8508.19-9000호, 제8508.60-0000호의 것"
8508703000,850870,8508,85,"제8508.11-1000호, 제8508.19-2000호의 것"
8509400000,850940,8509,85,"식품용 그라인더와 믹서, 과실주스·채소주스 추출기"
8509801000,850980,8509,85,커피분쇄기
8509802000,850980,8509,85,얼음분쇄기
8509803000,850980,8509,85,바닥광택기
8509804000,850980,8509,85,주방용 쓰레기처리기
8509809000,850980,8509,85,기타
8509900000,850990,8509,85,부분품
8510100000,851010,8510,85,면도기
8510200000,851020,8510,85,이발기
8510300000,851030,8510,85,모발제거기
8510901000,851090,8510,85,면도기의 것
8510902000,851090,8510,85,이발기의 것
8510903000,851090,8510,85,모발제거기의 것
8511101000,851110,8511,85,항공기용
8511102000,851110,8511,85,제87류 차량용
8511109000,851110,8511,85,기타
8511201000,851120,8511,85,항공기용
8511209000,851120,8511,85,기타
8511301000,851130,8511,85,항공기용
8511309000,851130,8511,85,기타
8511401000,851140,8511,85,항공기용
8511402000,851140,8511,85,제87류 차량용
8511409000,851140,8511,85,기타
8511501000,851150,8511,85,항공기용
8511509000,851150,8511,85,기타
8511801000,851180,8511,85,항공기용
8511809000,851180,8511,85,기타
8511901000,851190,8511,85,항공기용
8511909000,851190,8511,85,기타
8512101000,851210,8512,85,발광다이오드(엘이디)의 것
8512109000,851210,8512,85,기타
8512201010,851220,8512,85,발광다이오드(엘이디)의 것
8512201090,851220,8512,85,기타
8512202010,851220,8512,85,발광다이오드(엘이디)의 것
8512202090,851220,8512,85,기타
8512300000,851230,8512,85,음향신호용 기구
8512400000,851240,8512,85,윈드스크린와이퍼(windscreen wiper)ㆍ제상기(defroster)ㆍ제무기(demister)
8512900000,851290,8512,85,부분품
8513101000,851310,8513,85,광산용 안전등
8513102010,851310,8513,85,발광다이오드(엘이디)의 것
8513102090,851310,8513,85,기타
8513109010,851310,8513,85,발광다이오드(엘이디)의 것
8513109090,851310,8513,85,기타
8513900000,851390,8513,85,부분품
8514101000,851410,8514,85,실험실용
8514102000,851410,8514,85,금속공업용
8514103000,851410,8514,85,식품공업용
8514109000,851410,8514,85,기타
8514110000,851411,8514,85,열간 등압성형기
8514191000,851419,8514,85,실험실용
8514192000,851419,8514,85,금속공업용
8514193000,851419,8514,85,식품공업용
8514199000,851419,8514,85,기타
8514201000,851420,8514,85,실험실용
8514202000,851420,8514,85,금속공업용
8514203000,851420,8514,85,식품공업용
8514209000,851420,8514,85,기타
8514301000,851430,8514,85,인쇄회로나 인쇄회로조립품의 제조에 전용되거나 주로 사용되는 종류의 것
8514309000,851430,8514,85,기타
8514311000,851431,8514,85,인쇄회로나 인쇄회로조립품의 제조에 전용되거나 주로 사용되는 종류의 것
8514319000,851431,8514,85,기타
8514321000,851432,8514,85,인쇄회로나 인쇄회로조립품의 제조에 전용되거나 주로 사용되는 종류의 것
8514329000,851432,8514,85,기타
8514391000,851439,8514,85,인쇄회로나 인쇄회로조립품의 제조에 전용되거나 주로 사용되는 종류의 것
8514399000,851439,8514,85,기타
8514401000,851440,8514,85,반도체 제조용
8514409000,851440,8514,85,기타
8514901000,851490,8514,85,반도체 제조용
8514902000,851490,8514,85,인쇄회로나 인쇄회로조립품의 제조에 전용되거나 주로 사용되는 노(爐)와 오븐의 것
8514909000,851490,8514,85,기타
8515110000,851511,8515,85,납땜용 인두와 건(gun)
8515191000,851519,8515,85,인쇄회로조립품의 제조에 전용되거나 주로 사용되는 침적 납땜용(wave soldering) 기계
8515199000,851519,8515,85,기타
8515211010,851521,8515,85,로봇형
8515211090,851521,8515,85,기타
8515212010,851521,8515,85,로봇형
8515212090,851521,8515,85,기타
8515213010,851521,8515,85,로봇형
8515213090,851521,8515,85,기타
8515219010,851521,8515,85,로봇형
8515219090,851521,8515,85,기타
8515291000,851529,8515,85,점 용접기기
8515292000,851529,8515,85,봉합 용접기기
8515293000,851529,8515,85,바트 용접기기
8515299000,851529,8515,85,기타
8515311010,851531,8515,85,로봇형
8515311090,851531,8515,85,기타
8515319010,851531,8515,85,로봇형
8515319090,851531,8515,85,기타
8515391000,851539,8515,85,교류아크 용접기기
8515399000,851539,8515,85,기타
8515801000,851580,8515,85,초음파 응용기기
8515802000,851580,8515,85,전자빔용 기기
8515803000,851580,8515,85,레이저 작동식 기기
8515809000,851580,8515,85,기타
8515901010,851590,8515,85,레이저 작동식의 것
8515901090,851590,8515,85,기타
8515902000,851590,8515,85,인쇄회로조립품의 제조에 전용되거나 주로 사용되는 침적 납땜용(wave soldering) 기기의 것
8515909000,851590,8515,85,기타
8516100000,851610,8516,85,전기식의 즉시식ㆍ저장식 물가열기와 투입식 가열기
8516210000,851621,8516,85,저장식 가열 라디에이터
8516290000,851629,8516,85,기타
8516310000,851631,8516,85,헤어드라이어
8516320000,851632,8516,85,그 밖의 이용기기
8516330000,851633,8516,85,손 건조기
8516400000,851640,8516,85,전기다리미
8516500000,851650,8516,85,마이크로웨이브 오븐(microwave oven)
8516601000,851660,8516,85,전기오븐
8516602000,851660,8516,85,전기밥솥(보온기능을 가진 것을 포함한다)
8516609000,851660,8516,85,기타
8516710000,851671,8516,85,커피ㆍ차를 끓이는 기기
8516720000,851672,8516,85,토스터
8516791000,851679,8516,85,전기보온밥통
8516799000,851679,8516,85,기타
8516800000,851680,8516,85,전열용 저항체
8516900000,851690,8516,85,부분품
8517110000,851711,8517,85,유선전화기[무선 송수화기(cordless handset)가 있는 것으로 한정한다]
8517121010,851712,8517,85,디지털 방송수신이 가능한 것
8517121090,851712,8517,85,기타
8517122010,851712,8517,85,디지털 방송수신이 가능한 것
8517122090,851712,8517,85,기타
8517123010,851712,8517,85,디지털 방송수신이 가능한 것
8517123090,851712,8517,85,기타
8517124010,851712,8517,85,디지털 방송수신이 가능한 것
8517124090,851712,8517,85,기타
8517129010,851712,8517,85,디지털 방송수신이 가능한 것
8517129090,851712,8517,85,기타
8517130000,851713,8517,85,스마트폰
8517141000,851714,8517,85,코드분할다중접속을 사용하는 동기식
8517142000,851714,8517,85,시분할다중접속을 사용하는 비동기식
8517143000,851714,8517,85,코드분할다중접속을 사용하는 비동기식
8517144000,851714,8517,85,직교주파수분할다중접속을 사용하는 동기식
8517149000,851714,8517,85,기타
8517180000,851718,8517,85,기타
8517181000,851718,8517,85,푸쉬 버튼식 전화기
8517189000,851718,8517,85,기타
8517610000,851761,8517,85,기지국
8517611000,851761,8517,85,기지국용 송수신기
8517619000,851761,8517,85,기타
8517621000,851762,8517,85,텔레프린터
8517621010,851762,8517,85,유선통신용
8517621020,851762,8517,85,무선통신용
8517622010,851762,8517,85,기간통신사업용 교환기
8517622020,851762,8517,85,사설통신용 교환기
8517622030,851762,8517,85,유선통신용
8517622040,851762,8517,85,무선통신용
8517622090,851762,8517,85,기타
8517623010,851762,8517,85,유선통신용
8517623020,851762,8517,85,무선통신용
8517623110,851762,8517,85,단국장치
8517623120,851762,8517,85,중계장치
8517623190,851762,8517,85,기타
8517623210,851762,8517,85,단국장치
8517623220,851762,8517,85,중계장치
8517623290,851762,8517,85,기타
8517623310,851762,8517,85,광중계장치
8517623320,851762,8517,85,광단국장치
8517623390,851762,8517,85,기타
8517623410,851762,8517,85,"에이/디(A/D), 디/에이(D/A)변환기"
8517623420,851762,8517,85,코덱
8517623430,851762,8517,85,모뎀(모뎀카드를 포함한다)
8517623490,851762,8517,85,기타
8517623510,851762,8517,85,아날로그 신호전송 방식
8517623520,851762,8517,85,디지털 신호전송 방식
8517623590,851762,8517,85,기타
8517623900,851762,8517,85,기타
8517624010,851762,8517,85,키-폰
8517624020,851762,8517,85,영상전신기기
8517624090,851762,8517,85,기타
8517625000,851762,8517,85,무선전화용ㆍ무선전신용 송신기기
8517626020,851762,8517,85,영상전신기기
8517626031,851762,8517,85,워키토키 세트
8517626039,851762,8517,85,기타
8517626050,851762,8517,85,무선통신용 교환기
8517626060,851762,8517,85,무선통신용 중계기
8517626090,851762,8517,85,기타
8517627000,851762,8517,85,그 밖의 자동자료처리기계의 단위기기의 것
8517629000,851762,8517,85,기타
8517629010,851762,8517,85,자동자료처리기계에 결합되거나 연결되어 사용되는 종류의 것
8517629020,851762,8517,85,그 밖의 유선통신용
8517629030,851762,8517,85,그 밖의 무선통신용
8517691100,851769,8517,85,장중단파 수신기
8517691211,851769,8517,85,휴대용 무선호출기
8517691219,851769,8517,85,기타
8517691290,851769,8517,85,기타
8517691900,851769,8517,85,기타
8517692000,851769,8517,85,영상전화기
8517693000,851769,8517,85,유선통신용
8517694000,851769,8517,85,무선통신용
8517699000,851769,8517,85,기타
8517701010,851770,8517,85,유선전화기의 것
8517701021,851770,8517,85,키패드
8517701022,851770,8517,85,프레임
8517701023,851770,8517,85,디스플레이 모듈
8517701029,851770,8517,85,기타
8517701090,851770,8517,85,기타
8517702000,851770,8517,85,소호 제8517.61호의 것
8517703010,851770,8517,85,텔레프린터의 것
8517703021,851770,8517,85,기간통신사업용 교환기의 것
8517703022,851770,8517,85,사설통신용 교환기의 것
8517703029,851770,8517,85,기타
8517703031,851770,8517,85,동축케이블 반송장치의 것
8517703032,851770,8517,85,광섬유 전송시스템의 것
8517703039,851770,8517,85,기타
8517703041,851770,8517,85,영상전신기기의 것 
8517703049,851770,8517,85,기타
8517703050,851770,8517,85,무선전화용ㆍ무선전신용 송신기기의 것
8517703061,851770,8517,85,디스플레이 모듈
8517703069,851770,8517,85,기타
8517703070,851770,8517,85,그 밖의 자동자료처리기계의 단위기기의 것
8517703090,851770,8517,85,기타
8517704011,851770,8517,85,호출용ㆍ경보용ㆍ페이징용의 휴대용 수신기기의 것
8517704019,851770,8517,85,기타
8517704020,851770,8517,85,영상전화기의 것
8517704090,851770,8517,85,기타
8517711000,851771,8517,85,무선전화기의 것
8517719000,851771,8517,85,기타
8517791010,851779,8517,85,유선전화기의 것
8517791020,851779,8517,85,스마트폰용의 것
8517791030,851779,8517,85,기타
8517792000,851779,8517,85,소호 제8517.61호의 것
8517793000,851779,8517,85,소호 제8517.62호의 것
8517794000,851779,8517,85,소호 제8517.69호의 것
8518101000,851810,8518,85,"전기통신용 마이크로폰(지름이 10밀리미터 이하이고, 높이가 3밀리미터 이하이며, 주파수 대역이 300헤르츠부터 3.4킬로헤르츠까지인 것으로 한정한다)"
8518109010,851810,8518,85,무선 마이크로폰(무선 마이크로폰 세트를 포함한다)
8518109090,851810,8518,85,기타
8518210000,851821,8518,85,단일형 확성기[인클로저(enclosure)에 장착된 것으로 한정한다]
8518220000,851822,8518,85,복합형 확성기[동일 인클로저(enclosure)에 장착된 것으로 한정한다]
8518291000,851829,8518,85,"전기통신용의 것(지름이 50밀리미터 이하이고, 주파수대역이 300헤르츠부터 3.4킬로헤르츠까지이며, 하우징이 없는 것으로 한정한다)"
8518299000,851829,8518,85,기타
8518304000,851830,8518,85,유선전화 핸드세트
8518309000,851830,8518,85,기타
8518400000,851840,8518,85,가청주파증폭기
8518500000,851850,8518,85,음향증폭세트
8518901000,851890,8518,85,인쇄회로조립품(제8518.10-1000호ㆍ제8518.29-1000호의 것으로 한정한다)
8518909000,851890,8518,85,기타
8519200000,851920,8519,85,코인ㆍ은행권ㆍ은행카드ㆍ토큰이나 그 밖의 지급 수단으로 작동하는 기기
8519201000,851920,8519,85,코인이나 디스크 작동식 레코드 플레이어(음성기록장치를 갖추지 않은 것으로 한정한다)
8519209000,851920,8519,85,기타(음성기록장치를 갖추지 않은 것으로 한정한다)
8519300000,851930,8519,85,턴 테이블(레코드 데크)
8519301000,851930,8519,85,레코드판 자동교환 기능을 갖춘 것
8519309000,851930,8519,85,기타
8519500000,851950,8519,85,전화응답기
8519811000,851981,8519,85,트랜스크라이빙 머신(음성기록장치를 갖추지 않은 것으로 한정한다)
8519812000,851981,8519,85,자기식 매체를 이용하는 기기
8519812100,851981,8519,85,카세트 플레이어(제85류 소호주 제1호에서 규정한 것으로 한정한다)
8519812210,851981,8519,85,자동차용
8519812220,851981,8519,85,휴대용(제85류 소호주 제1호에서 규정한 것은 제외한다)
8519812290,851981,8519,85,기타
8519812310,851981,8519,85,자동차용
8519812320,851981,8519,85,휴대용
8519812390,851981,8519,85,기타
8519812900,851981,8519,85,기타
8519813000,851981,8519,85,딕테이팅기(외부전원 없이는 작동할 수 없는 것으로 한정한다)
8519814000,851981,8519,85,광학식 매체를 이용하는 기기
8519814111,851981,8519,85,자동차용
8519814112,851981,8519,85,휴대용
8519814119,851981,8519,85,기타
8519814190,851981,8519,85,기타
8519814200,851981,8519,85,기타(카세트형으로 한정한다)
8519814300,851981,8519,85,기타
8519815000,851981,8519,85,반도체 매체를 이용하는 기기
8519815020,851981,8519,85,디스크형
8519815030,851981,8519,85,카세트형
8519815090,851981,8519,85,기타
8519816000,851981,8519,85,자기식ㆍ광학식이나 그 밖의 반도체 매체 중 두 가지 이상의 방식을 이용할 수 있는 기기
8519819000,851981,8519,85,그 밖의 음성기록기(음성재생기를 갖춘 것인지에 상관없다)
8519890000,851989,8519,85,기타
8519891000,851989,8519,85,그 밖의 레코드 플레이어(음성기록장치를 갖추지 않은 것으로 한정한다)
8519893000,851989,8519,85,데크(음성재생기를 갖춘 것인지에 상관없다)
8519899010,851989,8519,85,그 밖의 음성재생기(음성기록장치를 갖추지 않은 것으로 한정한다)
8519899020,851989,8519,85,그 밖의 음성기록기(음성재생기를 갖춘 것인지에 상관없다)
8521100000,852110,8521,85,마그네틱 테이프형
8521901000,852190,8521,85,디스크형
8521909000,852190,8521,85,기타
8522100000,852210,8522,85,픽업 카트리지
8522901020,852290,8522,85,비디오 녹화용
8522901090,852290,8522,85,기타
8522902000,852290,8522,85,레이저 픽업
8522903000,852290,8522,85,자기헤드와 동 부분품
8522909000,852290,8522,85,기타
8522909010,852290,8522,85,"전화응답기용 평판 디스플레이(엘시디, 이엘, 플라즈마, 그 밖의 다른 기술을 이용한 것을 포함한다)"
8522909020,852290,8522,85,전화응답기용 인쇄회로조립품(제8534호의 인쇄회로로 구성된 것으로 한정한다)
8522909090,852290,8522,85,기타
8523210000,852321,8523,85,마그네틱 스트라이프(magnetic stripe)를 갖춘 카드(기록된 것인지에 상관없다)
8523291000,852329,8523,85,기록이 안 된 매체
8523291110,852329,8523,85,폭이 4밀리미터 이하인 것
8523291120,852329,8523,85,폭이 4밀리미터 초과 6.5밀리미터  이하인 것
8523291130,852329,8523,85,폭이 6.5밀리미터를 초과하는 것
8523291200,852329,8523,85,마그네틱 디스크
8523291900,852329,8523,85,기타
8523292010,852329,8523,85,컴퓨터 소프트웨어를 수록한 것
8523292020,852329,8523,85,비디오 녹화된 것
8523292030,852329,8523,85,음성만을 기록한 것
8523292090,852329,8523,85,기타
8523292111,852329,8523,85,컴퓨터 소프트웨어를 수록한 것
8523292119,852329,8523,85,기타
